userId,movieId,rating,timestamp
71850,4247,4.0,1491226016
149887,898,3.5,1363306586
130474,33437,3.0,1238966597
238925,1199,3.0,1482884301
23330,4214,2.5,1181323146
97722,662,3.0,908316487
255675,2959,4.0,1445513167
152265,56801,3.5,1271754533
3929,4718,0.5,1187611794
270658,4784,3.0,1013440050
239957,230,3.0,832906398
1167,1061,3.0,863357889
111754,3991,1.0,1123863461
227819,223,4.5,1111062546
256211,50912,2.5,1440116083
115553,316,3.0,1289074642
172570,719,4.0,949792434
217368,3246,4.0,1390942377
99252,3429,5.0,1147938611
38764,318,4.5,1496021023
194664,1617,3.0,876799912
18788,150,2.5,1133015410
127025,2012,2.0,965909827
145686,1079,4.0,1265849041
29326,46578,1.5,1378621666
79239,64957,4.0,1313687941
116282,1200,5.0,1465894750
115640,2472,2.0,1053970987
63707,3421,4.0,974763067
110130,1254,5.0,980708330
46866,3973,1.0,1030718204
119767,288,2.0,830025697
44996,7569,3.0,1134593483
106175,2,3.0,1459002461
132186,1209,5.0,1119904383
117291,349,4.0,1118668404
214259,3821,2.5,1481696081
62021,1918,3.0,947201745
91373,5313,3.5,1083356427
45781,61132,5.0,1469422253
141720,50,4.0,1229717739
222671,4025,1.0,978836345
180457,4306,3.0,1357142106
232807,7361,4.0,1153690865
147864,2986,3.0,966354943
59298,648,3.5,1124569437
66623,153,3.0,841400656
108597,260,4.0,1011755073
245739,5358,3.5,1160519689
203013,919,4.0,938597247
87946,1080,5.0,851093746
191293,1032,4.0,945148943
65496,48774,4.0,1240188781
37482,265,5.0,947455150
17516,2704,1.0,945005761
44830,1041,3.5,1055950852
61773,1264,5.0,950771047
205795,48738,5.0,1309996038
195905,931,3.0,1039780625
20999,432,4.5,1177894478
236305,435,3.0,846795844
239696,2027,3.0,1076536146
9486,2888,4.0,1107401661
111568,6218,3.0,1266360536
75605,151113,5.0,1487052366
182669,2423,4.5,1111579339
193702,89745,3.0,1500069006
9122,1876,3.0,1098685057
171270,5065,2.5,1436829130
67156,2794,2.0,1361717283
200947,588,3.0,836228598
99945,62344,4.5,1453513044
203374,1654,3.0,945976695
253199,5803,3.0,1037238536
82837,34,3.5,1448112440
151024,71535,3.0,1467801794
78360,7293,4.0,1093651338
243695,5218,3.5,1172934335
113552,7158,2.5,1134416370
38096,36708,4.0,1158296951
30622,61132,3.0,1458314907
198608,784,2.0,853336161
52361,84942,3.0,1428817417
116649,348,4.0,939662881
90771,1214,3.0,1037770665
149766,7,4.0,845736603
145594,440,4.0,846687370
179760,89678,3.5,1338986505
212701,329,5.0,954049398
207591,41997,5.0,1137376234
220642,555,2.0,967857798
226337,80615,3.5,1470831542
228980,1225,5.0,1102094270
100063,1784,4.0,1181656977
62565,910,5.0,1199530316
35114,1,4.0,1253866741
51392,106782,3.5,1454456623
46406,103042,2.0,1449683555
87108,63853,3.0,1437247474
21290,3927,4.5,1095586154
135134,2393,1.5,1094159038
210496,500,4.0,1078378784
176222,527,5.0,968307593
161602,1025,3.0,955237668
259240,48394,4.0,1225264189
187002,33722,3.0,1239381498
90452,1250,4.0,1440385537
114408,1603,3.0,881267847
64627,71668,3.5,1497595014
28373,26755,1.5,1460736850
192889,56174,3.5,1494085173
136476,329,5.0,838956835
225643,3863,4.5,1106791967
97293,33646,2.0,1128347502
167278,1955,4.0,1320447053
100637,1970,0.5,1172162295
97086,3825,0.5,1453762960
159789,436,2.0,978554608
136772,54001,3.5,1261878112
95795,466,4.0,1047234843
136791,1884,2.0,1364274607
119488,8529,2.5,1367260689
152133,2692,4.5,1086463413
73457,2396,4.0,1043696892
175276,2599,4.0,1131125765
164295,3555,3.0,984629914
143299,30749,4.0,1429328459
84024,6333,3.5,1350892391
11714,3174,3.5,1478908571
167702,2454,3.5,1337181208
68666,3285,2.5,1120077483
215467,1221,4.0,1461946202
88383,1215,5.0,900954538
192846,446,5.0,945410715
201092,2491,3.0,1013909406
106963,59315,3.5,1498006534
110041,60074,3.5,1433858774
119381,648,3.5,1164026744
14826,1407,2.5,1318904364
128024,3101,4.0,1044327277
229033,1221,3.0,1366711281
32984,69122,2.5,1245766982
205436,1201,4.0,1114082631
53594,1127,5.0,974495012
160219,2000,4.0,958891003
194975,3114,4.5,1318712646
192746,1215,2.0,945888413
254255,42738,4.0,1438966622
131101,296,3.5,1493122554
77586,7444,4.0,1425184690
235923,60074,2.0,1217023056
198045,5529,4.0,1446627725
57273,663,4.0,862793114
2743,2186,5.0,1005007666
131243,4327,4.5,1155937114
269750,7986,0.5,1117081051
217671,1080,1.5,1143257403
90013,524,2.5,1405896026
131191,780,0.5,1111548759
57344,1023,4.5,1225250570
157232,45517,4.5,1255205904
116881,1073,3.5,1388211511
245466,2628,2.0,1184118948
189888,2329,4.0,1105989334
165030,480,3.0,843339442
112664,1552,4.0,976291796
199597,33493,1.5,1207508479
12544,2313,4.0,1217369855
257910,2794,3.5,1103700517
104995,1066,1.0,842961383
72070,1088,5.0,1290798631
95396,3499,3.0,1365040264
125742,364,4.5,1325900687
160952,3624,4.0,1361481934
212617,1923,4.5,1119367679
85365,41566,4.0,1200600437
23013,1219,3.0,1291611685
167576,2335,3.0,1286169756
192898,1587,2.0,919110847
125444,48,3.0,1150617113
130906,7153,4.0,1143480249
258901,53972,4.0,1457515866
94756,836,1.0,999581335
66508,34,3.0,1455830104
228463,3967,5.0,1018237352
47785,1713,1.0,980637348
11095,5298,4.0,1087655005
247136,101498,5.0,1465806274
50489,595,5.0,1148966059
105632,344,4.0,851968584
114112,1291,4.5,1470014023
261553,921,4.0,940333753
164987,106696,5.0,1482750231
30070,1215,3.5,1225944701
23286,270,3.0,831052296
248956,1374,4.0,1132599169
98787,6764,4.0,1466833922
24537,208,3.0,992629709
34325,2058,4.0,1302654416
137957,587,4.0,843907759
162835,74452,3.0,1266960832
266337,1343,4.0,860438763
171472,147410,5.0,1463861630
205649,3265,3.0,1029333421
134333,73017,4.0,1267398984
4327,97921,5.0,1483381916
160577,1221,5.0,1442430301
160650,919,3.0,949290994
31373,1197,5.0,966933048
45421,27904,5.0,1214767471
67897,41569,5.0,1152571771
30536,116797,4.0,1482986592
182776,82459,5.0,1304153030
153141,272,3.0,835626070
40241,1204,5.0,953490424
86471,4995,5.0,1039583686
157649,100,3.0,1131831029
140122,924,4.0,999756382
155618,1265,3.0,962498819
255581,2355,2.5,1162894356
14774,858,5.0,975614023
265812,30707,2.0,1466182821
2929,1097,5.0,1444588942
221208,508,4.0,836923526
80015,7059,3.5,1490717696
101811,106918,3.0,1485805351
4095,45728,3.0,1416759091
232261,3751,2.5,1104536658
125946,4091,4.0,1073685268
46353,1206,2.5,1476351399
224358,8062,3.0,1286089649
64899,77561,3.0,1489728876
236432,349,3.0,1493162978
120610,316,4.0,840178769
209526,3578,2.0,1009692532
167306,370,2.0,977249404
182037,162322,4.5,1497626814
236457,2594,4.0,1117100733
189343,4321,4.0,1492371314
50727,52245,2.5,1252128274
211350,1261,4.5,1257210423
88895,4886,2.0,1446287557
106158,2041,0.5,1487145295
208108,2871,3.5,1063931551
185887,912,4.0,961540003
168818,501,3.0,833957606
69178,8644,2.5,1158041428
123950,1094,4.0,975713084
206095,40732,3.5,1213851084
52829,3130,1.5,1126024649
26624,8644,3.0,1447710143
225505,750,5.0,1181930428
158179,7980,4.0,1111550686
85528,43914,3.0,1335838836
137371,80615,3.0,1299408098
153901,114795,1.5,1439877452
120569,858,5.0,1379110312
136923,6367,2.5,1336272169
260285,2273,1.0,1495291494
204641,36529,4.0,1176627023
234312,1261,5.0,1013077558
228748,50872,4.5,1473642539
104687,3104,4.0,974753153
188574,4963,4.0,1430555370
240735,55820,3.0,1226209817
46391,55363,3.5,1408227638
22700,608,4.5,1458596146
79179,6377,4.0,1432929843
185853,2683,3.0,1303597258
9400,1873,4.0,990631990
72597,2716,5.0,1391561447
33327,328,1.0,832149773
73298,1101,3.0,978549249
7040,4848,4.0,1217377087
149402,5010,3.0,1493937086
18450,1376,2.5,1480801820
115256,595,4.0,857889052
226344,2881,3.0,1352748899
32149,2085,3.0,1025393842
222823,3130,0.5,1225295035
95436,84152,3.0,1501639908
156247,5014,4.0,1026736571
245219,1270,4.0,1248025211
121323,1363,3.5,1167716764
48384,586,4.0,1223085461
206479,858,5.0,964748087
196732,68237,3.5,1258736304
83895,1921,1.5,1056402487
165095,2542,4.0,1211492087
21086,500,5.0,840228923
269843,2145,3.0,954184905
15888,590,0.5,1108673901
46788,4896,5.0,1478990286
127586,4306,4.5,1364845460
105847,2300,4.0,1300551942
83419,2000,4.0,1471267281
107210,1508,4.0,1018412253
133664,3969,3.0,993334316
88250,1307,4.5,1136017157
160461,4973,4.0,1022261153
100325,1797,4.0,1051411157
258503,6482,0.5,1083804959
214300,3996,3.5,1225236789
225321,153,3.0,828959708
55156,653,3.0,850176533
123443,3510,5.0,962035086
199937,1635,2.0,1166073209
253522,4901,3.5,1056769748
187397,2028,5.0,1432371326
53643,1584,3.5,1364245161
42557,800,5.0,966021405
392,34,2.0,1290242013
48477,1124,3.0,850389752
226065,6552,2.5,1380453546
26805,1405,3.0,866834305
86471,2005,3.0,1039583240
108519,33615,4.0,1235535899
95211,2174,2.5,1107461818
176921,2581,2.5,1476735434
252193,3201,5.0,981764882
57933,34,4.0,832238129
94366,4022,2.5,1480438166
183551,94677,2.0,1465339342
209768,198,4.0,1117996605
186341,71318,2.5,1260496936
239648,3147,3.5,1261264943
34874,64620,4.0,1494991734
38552,39292,3.0,1210539903
223589,356,5.0,1360288878
205344,2421,4.5,1270479299
72217,1379,4.0,851854570
213824,344,3.0,848993851
163482,7311,5.0,1084739802
194690,113606,3.0,1409011389
142676,6539,3.5,1494608512
146183,6153,1.0,1065294655
210395,6373,2.0,1137433743
211290,65,2.0,954184557
61650,2352,5.0,1048435173
22236,8464,3.5,1173073241
202573,41617,2.0,1472583900
182617,6886,3.0,1403156085
20028,485,3.0,836487136
209080,912,5.0,1013410183
87996,7153,4.5,1352907008
38128,780,5.0,836382344
160194,45720,2.5,1494019603
59874,31,4.0,1279850184
211095,431,5.0,1469844856
95186,3052,5.0,1465232371
179137,109487,4.5,1485656421
57711,2006,4.0,975455050
74000,4036,4.0,1043022894
217047,2267,3.0,904439341
269963,1270,4.0,963239734
229053,5111,3.0,1245399237
214109,2762,4.0,1117506224
4017,349,5.0,835756089
31868,25752,4.5,1181172547
242025,457,3.0,1114493577
247168,1356,4.0,850318459
25910,4963,3.0,1436467948
107101,586,2.5,1078961045
252985,163,3.0,1074986665
257730,1265,3.0,1285145544
63640,2248,4.0,1141679635
169073,105835,3.5,1501146546
99984,1047,2.5,1118228990
55831,4992,3.5,1464559708
129929,2085,4.0,1461068141
93345,110,4.5,1441126165
158858,150,2.5,1160642203
11682,1485,5.0,949887480
16748,1380,3.0,1020312946
92765,151,5.0,832103126
101223,72281,3.0,1257910264
229209,3081,4.5,1267409621
87670,39,1.0,843907770
82208,31685,3.5,1446950014
101225,27727,4.5,1167526463
260158,56174,4.0,1487612526
43525,1213,4.5,1485033350
67811,116797,4.0,1448399775
83700,1193,4.0,1138837180
172911,1573,4.0,949042887
270859,550,2.5,1078553264
19121,56941,3.5,1217481129
115451,6155,1.5,1427235639
3647,3285,3.0,1013031427
124463,2312,4.0,1113984388
57814,1704,4.5,1118847939
625,265,3.5,1111102715
196973,78499,3.5,1343351236
109559,1428,5.0,962438188
201919,116797,3.0,1442483718
239070,81847,4.0,1433609324
161791,2527,3.0,943476146
267896,65130,4.5,1233347975
25872,7158,3.0,1085506831
232116,4034,4.0,980100546
73268,2318,3.0,1028828537
178098,1686,4.0,938811030
111549,1284,5.0,1143575162
267064,4065,3.5,1059082106
200459,3655,3.0,960834600
160087,3007,4.5,1224358636
77174,587,3.0,841205841
20089,44555,5.0,1458920245
19744,2763,3.0,965607910
58543,2422,3.0,1117473899
148358,6281,2.0,1079487463
123800,40815,3.5,1170344174
23166,36,5.0,1174181723
82892,1285,3.0,1223583435
199686,2336,2.0,1080611016
98415,5893,3.0,1040182311
110393,3033,4.0,1288785513
60313,288,5.0,848860395
263206,2541,3.5,1142402625
240193,8665,4.5,1115278020
192659,780,5.0,859545484
79524,1333,3.5,1276970651
238097,6058,3.5,1077054792
98519,166528,5.0,1499840052
173748,4238,4.0,1042872499
182359,289,4.0,839741768
67896,8985,2.5,1145298014
259717,1897,4.5,1183260339
167157,34150,5.0,1500662260
162672,48,3.0,1169783621
157624,4326,4.0,1021604200
36428,6365,4.0,1163787614
236198,3801,3.5,1485254290
153813,7090,3.5,1209034838
11908,4886,5.0,1378236174
100078,6385,3.5,1061841353
147172,2700,4.0,1484128098
17879,4719,1.0,1477856896
175040,8665,3.5,1285547925
107600,47,5.0,1436472036
131487,7153,3.0,1445740890
146234,1777,4.0,1111539874
106078,2617,2.0,1106340635
1903,516,2.5,1107283329
201784,2762,3.5,1241733489
174987,455,3.0,842042790
184971,32289,2.5,1122836315
44095,63113,3.0,1356925438
168563,3429,5.0,1111474079
49973,538,4.0,836391135
168400,77561,5.0,1303880031
66845,1721,3.5,1171395175
15343,1921,4.0,953676980
24082,1292,3.0,854459451
195935,2028,4.0,945025207
87420,1721,4.0,1139758347
180457,5349,4.0,1357148162
61950,2011,2.0,942994308
154800,4488,1.0,1052532323
63565,377,1.0,950500170
207634,781,2.0,860937606
73591,1354,5.0,1302456238
199049,4149,1.5,1075503769
228572,588,3.5,1137722335
168476,1270,3.0,940154263
163083,163,3.0,1051296898
192103,5296,5.0,1083553135
117822,265,4.0,982377855
145505,7387,3.0,1440816896
267276,266,4.0,1424204990
119956,4011,4.5,1191931684
270628,1291,1.0,1490039027
82954,3396,0.5,1281838368
215664,368,4.0,833216233
38586,1196,5.0,1014939628
242890,60069,3.0,1468278875
203612,293,4.0,1234810485
3573,51255,4.5,1405223810
28231,50,4.5,1418499233
27507,1258,4.0,1056222956
87754,48,3.0,1412199747
172530,90405,2.5,1451672771
170358,61026,4.0,1445363398
85286,1747,4.0,1080335715
96841,80880,3.0,1330747104
69873,59022,3.0,1224547178
38038,1292,3.0,866922180
225254,8865,4.0,1139700437
73355,4306,3.0,1335067390
30683,3418,1.0,1141920520
15296,4852,1.0,1076076827
80189,5004,5.0,1093972536
143017,3751,2.5,1114248229
42272,48516,5.0,1418069185
42042,118700,4.0,1496608904
215317,260,5.0,1249433553
101295,1240,4.5,1464563202
57404,1197,3.0,1117520333
70810,6550,3.0,1238517789
144114,5952,4.0,1089454508
117114,81847,3.0,1472367456
17223,1219,5.0,968303335
32212,4090,2.0,1046902622
173163,914,3.0,902009599
58532,1682,4.0,1215554249
390,2687,4.0,989117899
52570,5971,4.0,1481637949
102034,7173,3.5,1168891653
194601,368,2.0,940768655
224390,3740,2.0,960330343
135915,59900,3.5,1263308364
32185,1183,4.5,1108579896
36799,1201,5.0,1287605468
22172,2000,2.0,1022696617
36355,1276,3.0,1475255899
100653,79132,5.0,1463954562
172174,165,3.0,834733330
207560,56367,3.5,1495382573
172163,1704,4.0,1447730649
111248,6296,4.0,1111291845
38575,2710,5.0,939382072
108709,1276,3.5,1418585235
129463,3099,5.0,966286200
177618,788,3.0,853765848
59861,46972,4.5,1209883383
90994,4855,4.0,1338005402
29886,1127,4.0,1013405430
67187,30810,4.0,1471720153
16596,8360,4.0,1496394049
57453,123571,3.5,1501075787
264487,1374,4.5,1105392950
238482,261,3.0,945146836
52506,4886,4.5,1193291019
151281,3683,5.0,1052257330
31773,1090,5.0,1119026765
78502,6062,4.0,1122528236
199667,442,2.0,1114735918
245739,7165,3.0,1118025952
217796,494,5.0,901380565
115725,587,3.0,837665006
259729,3359,4.0,1103690491
182493,3418,3.5,1086103425
187224,3081,3.0,1060626063
170557,1923,4.0,1090212768
168564,169,0.5,1236242846
262439,52975,4.5,1337184429
265200,6620,4.5,1112468556
209156,555,4.0,913844719
89541,48774,4.0,1232520810
74101,377,4.0,995728764
56430,2528,5.0,942771388
207581,293,4.5,1427324710
189850,1587,2.0,1246543235
140423,55908,5.0,1198574700
238717,1639,1.5,1140733451
136809,954,3.0,974712711
2656,2716,4.0,1085467425
132309,5610,3.5,1095039965
48175,76093,5.0,1440796415
246942,4886,3.5,1128945794
166846,1022,4.0,960157401
52097,435,3.0,994705593
232623,661,3.5,1160421436
139075,653,4.0,1434240890
39210,48774,2.0,1484093828
188047,61132,4.5,1235458989
13074,45880,5.0,1311459411
229738,7675,3.0,1108676989
160577,466,4.0,1442430426
115496,475,5.0,835641398
202098,2808,2.0,1107865750
48760,5266,3.5,1190180913
121895,2683,4.0,950501840
161778,51255,4.0,1177824495
149087,1923,1.0,943553041
110609,8973,4.0,1124270287
143052,2118,3.5,1424811432
451,1894,3.0,1012965247
37448,3753,3.0,1442275460
125968,1188,2.5,1111707069
223917,778,4.0,952970460
46978,2890,4.0,955319657
86395,50,5.0,1439887615
100902,380,3.5,1480958713
244120,68954,4.0,1258135556
101276,260,3.5,1462783963
264877,5055,3.5,1073807561
223414,2371,4.0,1470275966
95999,539,3.0,837610323
196611,1660,3.0,1003696665
242360,59784,4.0,1222724649
62934,1385,2.0,1118422344
64443,913,3.5,1117421355
47527,45100,2.0,1253414612
255725,6,4.0,1407507386
135812,82459,3.5,1480374269
146983,532,4.0,844644037
229850,50,5.0,1430842349
29515,4676,3.0,1010632845
247835,108729,4.5,1472136008
235,2599,4.0,1119985995
122626,3285,4.0,1374391516
42848,1312,3.0,862577795
2975,1342,5.0,1180657820
228289,7309,4.5,1251594637
19794,1172,4.0,1111629495
138085,1446,4.0,1374005192
213744,3999,0.5,1453994263
16117,1193,4.0,1101299102
185989,36,5.0,1000491113
159433,367,5.0,967635906
21613,52287,3.5,1466549247
203059,60126,4.0,1223117365
189179,842,3.0,956409140
103285,552,4.0,1263682983
9398,349,4.0,837809877
77423,420,4.0,845547029
189007,1196,3.0,1456950620
677,44761,3.0,1258779541
207169,2968,4.0,986111491
116753,2315,1.0,1216842940
263925,68319,3.0,1446856833
161020,48,5.0,1086321551
159681,5103,3.0,1013699000
77569,1358,3.0,950230405
139993,136864,4.0,1480331524
2173,4954,4.0,1073206715
195351,3826,1.0,1033153555
203160,31658,4.5,1158450431
35192,1580,4.0,1493732480
193069,2278,5.0,1384035570
107929,128360,3.0,1461847989
197183,94864,4.5,1475462812
11136,3952,1.0,989284720
183602,592,3.0,850912081
183181,1303,4.5,1227188852
75328,3249,3.0,950739594
1542,2470,4.0,1468088060
158121,2124,3.5,1078108431
87367,1614,3.5,1112501403
225551,69,5.0,1212718745
200014,788,2.5,1170394888
194690,61,2.5,1136866848
249431,2539,3.5,1063308466
227528,2987,4.0,1311186158
30948,6377,5.0,1420583095
86684,2085,2.5,1230999512
168717,1246,3.5,1055432826
29370,2144,3.5,1483864556
193992,41094,5.0,1491559494
214802,318,4.5,1276029876
107761,111921,4.0,1494942773
203885,1059,2.5,1279981025
258313,122882,2.5,1466879362
255904,3157,4.0,1112007321
88543,4105,5.0,981986360
19580,3897,3.5,1114319564
163482,6735,4.0,1082661123
123973,1375,4.0,900960712
244748,6539,4.0,1447031266
4165,5266,4.0,1083866487
68237,2138,3.0,1020450349
205606,588,5.0,839610174
248757,3448,4.0,1017596864
81985,6708,4.0,1405812652
66737,898,5.0,1201404870
265059,2701,1.0,988582418
88225,1721,3.5,1097145052
217888,4014,4.5,1135515421
158658,1194,3.0,948866490
73360,77866,2.0,1433438407
2115,2571,5.0,995477551
88424,2072,4.0,1108249884
219641,381,3.5,1462153542
43831,31702,3.5,1110833489
249349,7720,3.0,1112382274
232651,596,4.0,1009289142
166817,4677,3.0,1039070750
235726,2706,4.5,1404843453
215022,8376,4.0,1286592787
175792,2843,4.0,1376135695
46406,2640,2.5,1455728392
165095,8014,4.0,1208193259
81826,537,4.0,855600609
50255,94864,2.5,1357138358
71282,8972,4.5,1290209801
198675,1199,5.0,1037406936
194909,4558,3.5,1468725972
73971,2908,5.0,1045632686
17803,80846,4.0,1467151113
77746,1597,4.0,942061275
193149,562,4.0,1188308095
153530,34045,1.5,1365080134
243331,141674,3.5,1457757248
104946,2687,3.0,1445190552
200562,736,2.0,1139626080
19672,994,4.0,1039463575
248073,552,3.0,1112074682
105132,2571,5.0,1176141161
190029,551,2.0,1225076949
62527,337,4.0,945065887
68682,2730,4.0,1393901754
72604,2353,5.0,992318202
54758,2762,4.5,1383337861
119243,1376,2.0,1293467919
147972,1674,4.0,956700342
1609,1035,5.0,973950011
173274,527,4.0,1048089895
112632,32,4.5,1107932253
151965,344,4.5,1238318433
182668,1258,3.5,1112216542
202635,7143,4.5,1109186095
144337,72294,0.5,1486252406
52380,69122,5.0,1473047206
263215,2660,4.0,1069834888
125351,3105,4.0,1308767228
65410,592,1.0,849050094
209182,103335,4.5,1477176352
153491,1221,4.0,1226801510
48589,300,4.0,832408697
161617,380,4.0,834503023
109275,48516,3.0,1439591552
123063,4867,3.0,1122787423
33049,2263,3.0,1006722539
180968,92206,3.5,1482951601
124570,10,2.0,832234114
23022,2565,3.0,944911787
72402,3060,3.5,1111576468
196116,7000,2.0,1476826240
115401,2617,4.0,1051381968
155811,82461,3.0,1427483937
105029,1219,4.0,848329840
73466,296,4.5,1080232679
109009,1242,4.0,1118115008
35181,786,3.0,842360029
258374,4223,4.5,1094471069
210231,1240,4.0,1456812839
78678,1213,4.0,1217058500
61215,588,3.0,1098972815
94268,25,4.0,949789952
83586,5952,4.5,1148232954
73924,122892,5.0,1459529594
266687,2617,3.5,1485589692
111274,26774,4.5,1474405742
38014,45499,3.5,1309846074
240468,1197,4.0,1052884057
41507,367,3.0,965115877
129568,51662,5.0,1446384508
160701,1676,3.0,987887705
196481,2762,5.0,1468370807
5459,8636,2.5,1479650735
142321,2076,5.0,1287668170
246589,2006,4.0,966377568
75854,3943,3.0,993227159
172489,2009,4.5,1368037132
68848,91199,4.5,1416315626
33702,3545,4.0,956016075
93534,6,5.0,1001438595
79174,1376,3.0,954818559
207230,5060,5.0,1012278543
157649,2329,2.5,1121903112
44435,125966,2.0,1451201789
128714,3254,3.0,1443039257
196213,44191,4.5,1187210933
208416,2325,1.0,965420611
30604,300,3.5,1113460342
136950,1358,5.0,978988854
226939,4886,4.5,1494104282
16479,4958,4.0,1027289624
21090,3039,3.0,994103551
118093,166643,4.5,1498915394
265067,3719,2.0,1094018332
96839,1027,3.0,956678548
138553,613,4.0,1255192376
139109,3325,1.0,1083635234
88385,4487,3.0,1038577471
146276,3252,4.0,970811882
93236,110,3.0,966297977
254264,317,4.0,836415581
37244,2796,3.0,974701798
193120,3702,4.0,1138748744
98107,56949,3.5,1275683722
18076,2686,3.0,1087308842
142786,6539,4.5,1261886106
21766,6031,3.5,1108175756
84716,3176,3.5,1406556822
95193,724,4.0,1213294730
70519,1923,3.0,1241242306
191188,3578,5.0,1218377018
128830,3593,0.5,1454212680
82127,50153,2.5,1178754289
242629,3269,4.0,1038721757
71141,59369,3.5,1386368828
248194,434,4.0,955163492
122125,153,3.0,1178592697
232755,329,4.0,842391313
11548,48,0.5,1452844558
252323,1221,4.5,1111475418
4530,68954,4.0,1393125858
53078,53125,4.0,1458322623
221880,30707,4.0,1192017523
79980,45722,4.0,1486919975
258435,3362,3.5,1198992588
141940,107737,2.0,1450217940
154117,441,3.0,1226378665
160896,31804,4.0,1317418520
60685,588,4.0,1268994602
95487,107348,1.0,1468724489
53573,68954,4.0,1436102944
40640,60069,4.0,1286089406
139925,3386,3.0,1044808840
258253,104835,3.5,1486760629
201060,7128,4.5,1114964201
135947,231,4.0,830978609
567,5014,5.0,1490189823
166069,663,5.0,858128418
158073,2791,4.0,1002749527
189603,349,3.0,938844481
191003,5952,5.0,1080699664
93528,3174,2.0,1011846391
7827,52973,3.0,1369281806
86377,8860,4.0,1243471123
77174,1020,1.0,841207790
235690,2012,2.5,1453756013
219858,3196,4.5,1481256133
163952,64716,4.0,1464541703
104039,1359,3.0,1101184484
144363,3677,4.5,1083430133
7619,4963,2.5,1378298370
172077,247,4.0,842443105
94681,88235,4.0,1439776061
259813,1198,4.0,1105254614
233711,2683,2.0,1393264237
258804,2791,5.0,968981128
214322,32596,3.0,1429285868
5483,1483,5.0,1319094516
